year,1-gram,count-sum,count-mean
2022,antipathy,1,1.0
2022,antisemite,1,1.0
2022,antónio,1,1.0
2022,anwar,1,1.0
2022,anybody,1,1.0
2022,angering,1,1.0
2022,anesthetist,1,1.0
2022,ami,1,1.0
2022,anealla,1,1.0
2022,amina,1,1.0
2022,amini,1,1.0
2022,ammar_mufleh,1,1.0
2022,amnon,1,1.0
2022,amoud,1,1.0
2022,amouri,1,1.0
2022,ample,1,1.0
2022,amplification,1,1.0
2022,amsterdam,1,1.0
2022,amud,1,1.0
2022,amusement,1,1.0
2022,analogous,1,1.0
2022,analyse,1,1.0
2022,analyses,1,1.0
2022,analytic,1,1.0
2022,anbar,1,1.0
2022,ancestors,1,1.0
2022,anchor,1,1.0
2022,andrew,1,1.0
2022,auctioned,1,1.0
2022,audible,1,1.0
2022,boiled,1,1.0
2022,benzene,1,1.0
2022,belt,1,1.0
2022,benandjerrys,1,1.0
2022,bendet,1,1.0
2022,beneath,1,1.0
2022,benefiting,1,1.0
2022,benefitted,1,1.0
2022,benefitting,1,1.0
2022,benevolent,1,1.0
2022,benign,1,1.0
2022,benzion,1,1.0
2022,batch,1,1.0
2022,bernal,1,1.0
2022,bernardino,1,1.0
2022,berniesanders,1,1.0
2022,berns,1,1.0
2022,berri,1,1.0
2022,berries,1,1.0
2022,beset,1,1.0
2022,besiegement,1,1.0
2022,besmirch,1,1.0
2022,belongings,1,1.0
2022,bellanger,1,1.0
2022,belittling,1,1.0
2022,belittlement,1,1.0
2022,bavaria,1,1.0
2022,bayt,1,1.0
2022,baz,1,1.0
2022,bazaars,1,1.0
2022,bc0hse1yqb,1,1.0
2022,bcz,1,1.0
2022,beats,1,1.0
2022,beatty,1,1.0
2022,beautifully,1,1.0
2022,bedroom,1,1.0
2022,beds,1,1.0
2022,beersheba,1,1.0
2022,beersheva,1,1.0
2022,behavior,1,1.0
2022,behemoths,1,1.0
2022,behest,1,1.0
2022,belatedly,1,1.0
2022,belfast,1,1.0
2022,belgian,1,1.0
2022,bessan,1,1.0
2022,bets,1,1.0
2022,betsy,1,1.0
2022,blackout,1,1.0
2022,blames,1,1.0
2022,bland,1,1.0
2022,blaze,1,1.0
2022,blazer,1,1.0
2022,bleed,1,1.0
2022,blend,1,1.0
2022,blessing,1,1.0
2022,blessings,1,1.0
2022,bloated,1,1.0
2022,blockades,1,1.0
2022,bloodied,1,1.0
2022,bloom,1,1.0
2022,bloomberg,1,1.0
2022,bluntly,1,1.0
2022,blurry,1,1.0
2022,boasts,1,1.0
2022,boat,1,1.0
2022,bochum,1,1.0
2022,bodily,1,1.0
2022,blake,1,1.0
2022,bitton,1,1.0
2022,bettymccollum04,1,1.0
2022,bitter,1,1.0
2022,bhseybg23q,1,1.0
2022,bidding,1,1.0
2022,bigot,1,1.0
2022,bigotry,1,1.0
2022,bikk6kebx5,1,1.0
2022,bilin,1,1.0
2022,billboards,1,1.0
2022,billpascrell,1,1.0
2022,bind,1,1.0
2022,binz,1,1.0
2022,bir,1,1.0
2022,birds,1,1.0
2022,birmingham,1,1.0
2022,birthdays,1,1.0
2022,birthplace,1,1.0
2022,bis,1,1.0
2022,biscuit,1,1.0
2022,bishawi,1,1.0
2022,bisher,1,1.0
2022,battlefield,1,1.0
2022,bat,1,1.0
2022,aum,1,1.0
2022,azar,1,1.0
2022,awkward,1,1.0
2022,axc7afihqf,1,1.0
2022,axes,1,1.0
2022,ayad,1,1.0
2022,ayah,1,1.0
2022,ayham,1,1.0
2022,ayin,1,1.0
2022,aywrktzblk,1,1.0
2022,az,1,1.0
2022,azerbaijan,1,1.0
2022,bastion,1,1.0
2022,azhar,1,1.0
2022,azm,1,1.0
2022,azzun,1,1.0
2022,b01bbmnwxb,1,1.0
2022,babar,1,1.0
2022,babies,1,1.0
2022,bach,1,1.0
2022,bachelor,1,1.0
2022,backgrounds,1,1.0
2022,awe,1,1.0
2022,awdah,1,1.0
2022,awarding,1,1.0
2022,awarded,1,1.0
2022,authored,1,1.0
2022,authorise,1,1.0
2022,authorises,1,1.0
2022,authoritarianism,1,1.0
2022,autobiographical,1,1.0
2022,autonomy,1,1.0
2022,avaaz,1,1.0
2022,availability,1,1.0
2022,average,1,1.0
2022,averse,1,1.0
2022,aversion,1,1.0
2022,avman,1,1.0
2022,avner,1,1.0
2022,avoidable,1,1.0
2022,avoiding,1,1.0
2022,avril,1,1.0
2022,awais,1,1.0
2022,awaits,1,1.0
2022,awakened,1,1.0
2022,backstory,1,1.0
2022,badarneh,1,1.0
2022,bagpipes,1,1.0
2022,barbie,1,1.0
2022,bari,1,1.0
2022,baroukh,1,1.0
2022,barrack,1,1.0
2022,barrage,1,1.0
2022,barrages,1,1.0
2022,barrelled,1,1.0
2022,barrels,1,1.0
2022,barricades,1,1.0
2022,barta,1,1.0
2022,barzilai,1,1.0
2022,basel_adra,1,1.0
2022,bashar,1,1.0
2022,bashir,1,1.0
2022,bashir_caato,1,1.0
2022,basil,1,1.0
2022,basing,1,1.0
2022,basket,1,1.0
2022,basque,1,1.0
2022,basri,1,1.0
2022,barefaced,1,1.0
2022,barbecues,1,1.0
2022,bahjat,1,1.0
2022,barbarous,1,1.0
2022,bahrainis,1,1.0
2022,bajes,1,1.0
2022,bakari,1,1.0
2022,bakeer,1,1.0
2022,bakeries,1,1.0
2022,balfour,1,1.0
2022,balkans,1,1.0
2022,balloon,1,1.0
2022,banality,1,1.0
2022,bandiagara,1,1.0
2022,bankrupt,1,1.0
2022,banner,1,1.0
2022,bantustans,1,1.0
2022,baparkr,1,1.0
2022,baqlawa,1,1.0
2022,barakat,1,1.0
2022,barakat_media,1,1.0
2022,barbarism,1,1.0
2022,barbarity,1,1.0
2022,conceiving,1,1.0
2022,concerted,1,1.0
2022,albert,1,1.0
2022,duma,1,1.0
2022,drops,1,1.0
2022,drug,1,1.0
2022,drums,1,1.0
2022,drunk,1,1.0
2022,dry,1,1.0
2022,dub,1,1.0
2022,dubious,1,1.0
2022,dug5eg8art,1,1.0
2022,dukhan,1,1.0
2022,dump,1,1.0
2022,doubi,1,1.0
2022,dumped,1,1.0
2022,dunam,1,1.0
2022,duplicity,1,1.0
2022,dura,1,1.0
2022,durable,1,1.0
2022,dust,1,1.0
2022,dusting,1,1.0
2022,dusty,1,1.0
2022,dweikat,1,1.0
2022,drmichaeloren,1,1.0
2022,drives,1,1.0
2022,drivel,1,1.0
2022,drift,1,1.0
2022,dough,1,1.0
2022,dov,1,1.0
2022,dovish,1,1.0
2022,downgrade,1,1.0
2022,downplayed,1,1.0
2022,downright,1,1.0
2022,downstairs,1,1.0
2022,dozed,1,1.0
2022,dozhd,1,1.0
2022,dragon,1,1.0
2022,drain,1,1.0
2022,drama,1,1.0
2022,dramatic,1,1.0
2022,dramatically,1,1.0
2022,drape,1,1.0
2022,drastically,1,1.0
2022,dread,1,1.0
2022,dreadful,1,1.0
2022,dried,1,1.0
2022,dwellings,1,1.0
2022,dynamic,1,1.0
2022,dynamics,1,1.0
2022,effortlessly,1,1.0
2022,eh,1,1.0
2022,ehab,1,1.0
2022,ehud,1,1.0
2022,eilat,1,1.0
2022,einat,1,1.0
2022,einstein,1,1.0
2022,eisha,1,1.0
2022,eisvquwyg6,1,1.0
2022,eitay,1,1.0
2022,ejected,1,1.0
2022,ejhn,1,1.0
2022,elbasri,1,1.0
2022,eldin,1,1.0
2022,electability,1,1.0
2022,electioneering,1,1.0
2022,electorate,1,1.0
2022,electric,1,1.0
2022,electrical,1,1.0
2022,eleen,1,1.0
2022,egeland,1,1.0
2022,efficient,1,1.0
2022,e,1,1.0
2022,effervescent,1,1.0
2022,e7d9mojjxl,1,1.0
2022,e9zdtzvfej,1,1.0
2022,eand,1,1.0
2022,earn,1,1.0
2022,easiest,1,1.0
2022,ebbed,1,1.0
2022,ecfr,1,1.0
2022,echelon,1,1.0
2022,eclipse,1,1.0
2022,economies,1,1.0
2022,economist,1,1.0
2022,ecuador,1,1.0
2022,edicts,1,1.0
2022,edinburgh,1,1.0
2022,edited,1,1.0
2022,editions,1,1.0
2022,edits,1,1.0
2022,eds,1,1.0
2022,educate,1,1.0
2022,doubled,1,1.0
2022,dotted,1,1.0
2022,elementary,1,1.0
2022,disingenuous,1,1.0
2022,disengage,1,1.0
2022,disfigure,1,1.0
2022,disgracefully,1,1.0
2022,disguised,1,1.0
2022,disguising,1,1.0
2022,disgust,1,1.0
2022,dish,1,1.0
2022,dishonest,1,1.0
2022,disillusioned,1,1.0
2022,disinvited,1,1.0
2022,dormant,1,1.0
2022,disliked,1,1.0
2022,dismisses,1,1.0
2022,dismissive,1,1.0
2022,disobedience,1,1.0
2022,disorder,1,1.0
2022,disorientation,1,1.0
2022,disparaging,1,1.0
2022,dispatch,1,1.0
2022,dispersed,1,1.0
2022,discussing,1,1.0
2022,discriminate,1,1.0
2022,discrete,1,1.0
2022,discrepancy,1,1.0
2022,disagrees,1,1.0
2022,disaster,1,1.0
2022,disastrous,1,1.0
2022,disavow,1,1.0
2022,disavowed,1,1.0
2022,disband,1,1.0
2022,disbanded,1,1.0
2022,disbanding,1,1.0
2022,discern,1,1.0
2022,discipline,1,1.0
2022,disclosing,1,1.0
2022,disclosures,1,1.0
2022,disconcerting,1,1.0
2022,discontent,1,1.0
2022,discount,1,1.0
2022,discounting,1,1.0
2022,discouraging,1,1.0
2022,discovering,1,1.0
2022,discredited,1,1.0
2022,displeasure,1,1.0
2022,disposal,1,1.0
2022,disputes,1,1.0
2022,dizengoff,1,1.0
2022,djibouti,1,1.0
2022,docks,1,1.0
2022,doctorate,1,1.0
2022,dogan,1,1.0
2022,dogged,1,1.0
2022,dogs,1,1.0
2022,dohanews,1,1.0
2022,doled,1,1.0
2022,dollar,1,1.0
2022,domain,1,1.0
2022,domestically,1,1.0
2022,dominate,1,1.0
2022,dominic,1,1.0
2022,donkeys,1,1.0
2022,donna,1,1.0
2022,doomed,1,1.0
2022,doorstep,1,1.0
2022,doorway,1,1.0
2022,dor,1,1.0
2022,djamena,1,1.0
2022,divulged,1,1.0
2022,disqualified,1,1.0
2022,divested,1,1.0
2022,disruption,1,1.0
2022,disruptive,1,1.0
2022,disrupts,1,1.0
2022,disseminated,1,1.0
2022,dissimilar,1,1.0
2022,dissolve,1,1.0
2022,distinction,1,1.0
2022,distort,1,1.0
2022,distracted,1,1.0
2022,distraught,1,1.0
2022,distributing,1,1.0
2022,distrust,1,1.0
2022,disturb,1,1.0
2022,disturbance,1,1.0
2022,ditch,1,1.0
2022,divergent,1,1.0
2022,diverging,1,1.0
2022,diversification,1,1.0
2022,diversify,1,1.0
2022,elegant,1,1.0
2022,elevated,1,1.0
2022,disagreed,1,1.0
2022,eurasia,1,1.0
2022,essentials,1,1.0
2022,estate,1,1.0
2022,estitya,1,1.0
2022,estrangement,1,1.0
2022,etat,1,1.0
2022,ethically,1,1.0
2022,ethnicity,1,1.0
2022,eulogy,1,1.0
2022,euqo133gwo,1,1.0
2022,ev,1,1.0
2022,episodes,1,1.0
2022,evaded,1,1.0
2022,evaporated,1,1.0
2022,evergreen,1,1.0
2022,everybody,1,1.0
2022,evicting,1,1.0
2022,evils,1,1.0
2022,evyatar,1,1.0
2022,exacerbates,1,1.0
2022,exacted,1,1.0
2022,espousing,1,1.0
2022,escapee,1,1.0
2022,erzurum,1,1.0
2022,eruption,1,1.0
2022,epshtain,1,1.0
2022,eqeuj9iszx,1,1.0
2022,equating,1,1.0
2022,equipping,1,1.0
2022,equivalence,1,1.0
2022,equivocating,1,1.0
2022,equivocation,1,1.0
2022,eradicate,1,1.0
2022,eradicated,1,1.0
2022,eran,1,1.0
2022,erased,1,1.0
2022,erasmus,1,1.0
2022,erode,1,1.0
2022,eroded,1,1.0
2022,eroding,1,1.0
2022,erosion,1,1.0
2022,errands,1,1.0
2022,errant,1,1.0
2022,erupting,1,1.0
2022,exaggerated,1,1.0
2022,exaggeration,1,1.0
2022,examining,1,1.0
2022,expediency,1,1.0
2022,expenditure,1,1.0
2022,expensive,1,1.0
2022,experiments,1,1.0
2022,expertise,1,1.0
2022,expletive,1,1.0
2022,exploding,1,1.0
2022,exploiting,1,1.0
2022,explore,1,1.0
2022,exponentially,1,1.0
2022,export,1,1.0
2022,exposure,1,1.0
2022,expressive,1,1.0
2022,expropriated,1,1.0
2022,expunged,1,1.0
2022,extensions,1,1.0
2022,extensively,1,1.0
2022,exterior,1,1.0
2022,extermination,1,1.0
2022,extinguisher,1,1.0
2022,expedite,1,1.0
2022,expedience,1,1.0
2022,excavating,1,1.0
2022,expansionist,1,1.0
2022,exceed,1,1.0
2022,excelled,1,1.0
2022,excellent,1,1.0
2022,exclude,1,1.0
2022,excluding,1,1.0
2022,excruciating,1,1.0
2022,executes,1,1.0
2022,executioner,1,1.0
2022,exercising,1,1.0
2022,exert,1,1.0
2022,exerted,1,1.0
2022,exeter,1,1.0
2022,exhibit,1,1.0
2022,exhibited,1,1.0
2022,exhilarate,1,1.0
2022,exiled,1,1.0
2022,existent,1,1.0
2022,existential,1,1.0
2022,exodus,1,1.0
2022,eponymous,1,1.0
2022,epicentre,1,1.0
2022,elevator,1,1.0
2022,empathy,1,1.0
2022,emergent,1,1.0
2022,emeritus,1,1.0
2022,emissions,1,1.0
2022,emmawatson,1,1.0
2022,emmy,1,1.0
2022,emoji,1,1.0
2022,emory,1,1.0
2022,emotionally,1,1.0
2022,emotive,1,1.0
2022,emphasized,1,1.0
2022,epicenter,1,1.0
2022,emphatic,1,1.0
2022,employing,1,1.0
2022,employment,1,1.0
2022,empower,1,1.0
2022,emption,1,1.0
2022,emptying,1,1.0
2022,enabler,1,1.0
2022,enact,1,1.0
2022,enacting,1,1.0
2022,emergencies,1,1.0
2022,embryonic,1,1.0
2022,embroiled,1,1.0
2022,embroidered,1,1.0
2022,elicited,1,1.0
2022,elizabeth,1,1.0
2022,elmeleik,1,1.0
2022,elon,1,1.0
2022,elsy,1,1.0
2022,em,1,1.0
2022,emaciated,1,1.0
2022,emailed,1,1.0
2022,emails,1,1.0
2022,eman,1,1.0
2022,emanated,1,1.0
2022,emancipation,1,1.0
2022,embarking,1,1.0
2022,embarrass,1,1.0
2022,embattled,1,1.0
2022,embody,1,1.0
2022,embodying,1,1.0
2022,emboldens,1,1.0
2022,embraces,1,1.0
2022,enayvghdpv,1,1.0
2022,encampments,1,1.0
2022,enchanting,1,1.0
2022,enraged,1,1.0
2022,entail,1,1.0
2022,entails,1,1.0
2022,enthusiasm,1,1.0
2022,enthusiastic,1,1.0
2022,entice,1,1.0
2022,entrada,1,1.0
2022,entrenched,1,1.0
2022,entrenchment,1,1.0
2022,entrepreneurs,1,1.0
2022,entrusted,1,1.0
2022,entwined,1,1.0
2022,environmentalist,1,1.0
2022,environmentally,1,1.0
2022,envisioned,1,1.0
2022,envisions,1,1.0
2022,envoys,1,1.0
2022,ep_president,1,1.0
2022,ephemeral,1,1.0
2022,epic,1,1.0
2022,enshrined,1,1.0
2022,enmity,1,1.0
2022,encircle,1,1.0
2022,enlisted,1,1.0
2022,encircled,1,1.0
2022,encompass,1,1.0
2022,encompasses,1,1.0
2022,encountered,1,1.0
2022,encounters,1,1.0
2022,encouragement,1,1.0
2022,encroachment,1,1.0
2022,encyclopedia,1,1.0
2022,endeavours,1,1.0
2022,endow,1,1.0
2022,endowments,1,1.0
2022,endures,1,1.0
2022,energa,1,1.0
2022,engine,1,1.0
2022,engineer,1,1.0
2022,engineers,1,1.0
2022,england,1,1.0
2022,engraved,1,1.0
2022,engulfed,1,1.0
2022,disagreements,1,1.0
2022,disagree,1,1.0
2022,concerts,1,1.0
2022,crammed,1,1.0
2022,courtship,1,1.0
2022,couture,1,1.0
2022,covers,1,1.0
2022,covert,1,1.0
2022,cowered,1,1.0
2022,coy,1,1.0
2022,cozies,1,1.0
2022,crackling,1,1.0
2022,craig,1,1.0
2022,cranked,1,1.0
2022,corresponds,1,1.0
2022,crawling,1,1.0
2022,creases,1,1.0
2022,creasy,1,1.0
2022,creative,1,1.0
2022,creatively,1,1.0
2022,creator,1,1.0
2022,criminalising,1,1.0
2022,criminality,1,1.0
2022,criminalization,1,1.0
2022,courtrooms,1,1.0
2022,courtroom,1,1.0
2022,courtney,1,1.0
2022,courting,1,1.0
2022,corrosive,1,1.0
2022,cory,1,1.0
2022,cosigners,1,1.0
2022,cosponsored,1,1.0
2022,costed,1,1.0
2022,costing,1,1.0
2022,costly,1,1.0
2022,costume,1,1.0
2022,cosying,1,1.0
2022,cotton,1,1.0
2022,couched,1,1.0
2022,countenance,1,1.0
2022,countermeasures,1,1.0
2022,counters,1,1.0
2022,counterterrorist,1,1.0
2022,countrymen,1,1.0
2022,county,1,1.0
2022,coupled,1,1.0
2022,courted,1,1.0
2022,criminalize,1,1.0
2022,criminalizing,1,1.0
2022,crimson,1,1.0
2022,cues,1,1.0
2022,culmination,1,1.0
2022,cult,1,1.0
2022,cultivating,1,1.0
2022,culturally,1,1.0
2022,cultured,1,1.0
2022,cunningham,1,1.0
2022,curated,1,1.0
2022,curating,1,1.0
2022,curator,1,1.0
2022,curators,1,1.0
2022,curbed,1,1.0
2022,curbs,1,1.0
2022,curiosity,1,1.0
2022,curious,1,1.0
2022,cusp,1,1.0
2022,cutlery,1,1.0
2022,cutting,1,1.0
2022,cynicism,1,1.0
2022,dabis,1,1.0
2022,culminates,1,1.0
2022,crux,1,1.0
2022,crippled,1,1.0
2022,crunch,1,1.0
2022,crispin,1,1.0
2022,cristiano,1,1.0
2022,critic,1,1.0
2022,criticises,1,1.0
2022,criticisms,1,1.0
2022,critiques,1,1.0
2022,crocodile,1,1.0
2022,cropped,1,1.0
2022,crops,1,1.0
2022,crosses,1,1.0
2022,crosshairs,1,1.0
2022,crossword,1,1.0
2022,crouching,1,1.0
2022,crucially,1,1.0
2022,cruellest,1,1.0
2022,cruelly,1,1.0
2022,cruelties,1,1.0
2022,cruise,1,1.0
2022,crumble,1,1.0
2022,corroborates,1,1.0
2022,corpse,1,1.0
2022,daesh,1,1.0
2022,conspicuously,1,1.0
2022,conquests,1,1.0
2022,conscript,1,1.0
2022,conscripted,1,1.0
2022,conscripts,1,1.0
2022,consequential,1,1.0
2022,conservations,1,1.0
2022,considerably,1,1.0
2022,consistency,1,1.0
2022,console,1,1.0
2022,conspiracy,1,1.0
2022,corporation,1,1.0
2022,conspirators,1,1.0
2022,conspiring,1,1.0
2022,constituency,1,1.0
2022,constituted,1,1.0
2022,constructive,1,1.0
2022,consume,1,1.0
2022,consuming,1,1.0
2022,contagion,1,1.0
2022,containing,1,1.0
2022,conqueror,1,1.0
2022,connections,1,1.0
2022,connecticut,1,1.0
2022,congresspeople,1,1.0
2022,conciliatory,1,1.0
2022,concocted,1,1.0
2022,concussion,1,1.0
2022,condemnable,1,1.0
2022,conditioned,1,1.0
2022,condolence,1,1.0
2022,conferences,1,1.0
2022,confess,1,1.0
2022,confessing,1,1.0
2022,confidante,1,1.0
2022,confidentiality,1,1.0
2022,confirming,1,1.0
2022,confusing,1,1.0
2022,congested,1,1.0
2022,congratulates,1,1.0
2022,congratulations,1,1.0
2022,congratulatory,1,1.0
2022,congregate,1,1.0
2022,congregated,1,1.0
2022,contemporary,1,1.0
2022,contend,1,1.0
2022,contentiously,1,1.0
2022,convictions,1,1.0
2022,cook,1,1.0
2022,cooked,1,1.0
2022,cooking,1,1.0
2022,cooling,1,1.0
2022,cooper,1,1.0
2022,cooperated,1,1.0
2022,cooperating,1,1.0
2022,cooperative,1,1.0
2022,coopted,1,1.0
2022,cop27,1,1.0
2022,copenhagen,1,1.0
2022,coping,1,1.0
2022,copy,1,1.0
2022,coral,1,1.0
2022,cord,1,1.0
2022,cordoned,1,1.0
2022,corner,1,1.0
2022,cornered,1,1.0
2022,cornering,1,1.0
2022,convicts,1,1.0
2022,conveyed,1,1.0
2022,contents,1,1.0
2022,conversing,1,1.0
2022,contiguity,1,1.0
2022,contiguous,1,1.0
2022,contingent,1,1.0
2022,contorted,1,1.0
2022,contours,1,1.0
2022,contracting,1,1.0
2022,contracts,1,1.0
2022,contractual,1,1.0
2022,contradict,1,1.0
2022,contradicted,1,1.0
2022,contribution,1,1.0
2022,contributions,1,1.0
2022,controlling,1,1.0
2022,conveniently,1,1.0
2022,convening,1,1.0
2022,conventional,1,1.0
2022,converge,1,1.0
2022,converged,1,1.0
2022,convergence,1,1.0
2022,dabke,1,1.0
2022,dahdouh,1,1.0
2022,disadvantaged,1,1.0
2022,desecrate,1,1.0
2022,dermer,1,1.0
2022,derogation,1,1.0
2022,desalinated,1,1.0
2022,desantis,1,1.0
2022,descend,1,1.0
2022,descendant,1,1.0
2022,descended,1,1.0
2022,description,1,1.0
2022,descriptions,1,1.0
2022,desecrated,1,1.0
2022,demoralising,1,1.0
2022,desecrating,1,1.0
2022,desensitized,1,1.0
2022,desperate,1,1.0
2022,desperation,1,1.0
2022,despise,1,1.0
2022,destabilisation,1,1.0
2022,destabilise,1,1.0
2022,destabilizing,1,1.0
2022,detachment,1,1.0
2022,derived,1,1.0
2022,deputies,1,1.0
2022,deprives,1,1.0
2022,deploys,1,1.0
2022,denominator,1,1.0
2022,denotes,1,1.0
2022,dentist,1,1.0
2022,dentistry,1,1.0
2022,dentists,1,1.0
2022,denunciation,1,1.0
2022,denunciations,1,1.0
2022,denver,1,1.0
2022,depart,1,1.0
2022,departed,1,1.0
2022,depended,1,1.0
2022,dependence,1,1.0
2022,depending,1,1.0
2022,depends,1,1.0
2022,depict,1,1.0
2022,depiction,1,1.0
2022,depictions,1,1.0
2022,depletion,1,1.0
2022,deploying,1,1.0
2022,detentions,1,1.0
2022,deteriorate,1,1.0
2022,determinedly,1,1.0
2022,differentiation,1,1.0
2022,differs,1,1.0
2022,dig,1,1.0
2022,digitised,1,1.0
2022,dignitaries,1,1.0
2022,dim,1,1.0
2022,dimensions,1,1.0
2022,diminish,1,1.0
2022,diminishes,1,1.0
2022,diminishing,1,1.0
2022,dina,1,1.0
2022,dinapoli,1,1.0
2022,diners,1,1.0
2022,dinner,1,1.0
2022,diplomatically,1,1.0
2022,directing,1,1.0
2022,directions,1,1.0
2022,diri,1,1.0
2022,dirty,1,1.0
2022,disable,1,1.0
2022,differing,1,1.0
2022,diehard,1,1.0
2022,detest,1,1.0
2022,diego,1,1.0
2022,detonated,1,1.0
2022,detriment,1,1.0
2022,deviated,1,1.0
2022,devotion,1,1.0
2022,dgmjmevrvt,1,1.0
2022,dheisheh,1,1.0
2022,dhyscgevmo,1,1.0
2022,dia,1,1.0
2022,diabetes,1,1.0
2022,diagnoses,1,1.0
2022,diagrams,1,1.0
2022,dialysis,1,1.0
2022,diameter,1,1.0
2022,diaper,1,1.0
2022,diaries,1,1.0
2022,diarrah,1,1.0
2022,dibwan,1,1.0
2022,dictate,1,1.0
2022,dictatorial,1,1.0
2022,denier,1,1.0
2022,demonstrating,1,1.0
2022,daher,1,1.0
2022,debería,1,1.0
2022,dayan,1,1.0
2022,dcipalestine,1,1.0
2022,dco,1,1.0
2022,deadlock,1,1.0
2022,deakin,1,1.0
2022,dean,1,1.0
2022,dearest,1,1.0
2022,debacle,1,1.0
2022,debated,1,1.0
2022,deborah,1,1.0
2022,demolishing,1,1.0
2022,debriefing,1,1.0
2022,debriefings,1,1.0
2022,debunking,1,1.0
2022,debut,1,1.0
2022,deby,1,1.0
2022,deceiving,1,1.0
2022,decimate,1,1.0
2022,decked,1,1.0
2022,declaracion,1,1.0
2022,dawoud,1,1.0
2022,dawali,1,1.0
2022,davos,1,1.0
2022,dates,1,1.0
2022,dahir,1,1.0
2022,dahiyat,1,1.0
2022,dahlan,1,1.0
2022,dakhil,1,1.0
2022,daliahatuqa,1,1.0
2022,dammi,1,1.0
2022,damn,1,1.0
2022,damon,1,1.0
2022,danced,1,1.0
2022,dani,1,1.0
2022,daniella,1,1.0
2022,danny,1,1.0
2022,danon,1,1.0
2022,dareen,1,1.0
2022,dares,1,1.0
2022,darkest,1,1.0
2022,darkness,1,1.0
2022,darwaza,1,1.0
2022,database,1,1.0
2022,declining,1,1.0
2022,decolonisation,1,1.0
2022,decontextualised,1,1.0
2022,dehumanization,1,1.0
2022,del,1,1.0
2022,delaware,1,1.0
2022,delaying,1,1.0
2022,delegación,1,1.0
2022,delegates,1,1.0
2022,delegitimatision,1,1.0
2022,delegitimisation,1,1.0
2022,delegitimise,1,1.0
2022,delegitimize,1,1.0
2022,delhi,1,1.0
2022,deliberating,1,1.0
2022,delicious,1,1.0
2022,delighted,1,1.0
2022,delineated,1,1.0
2022,deliverables,1,1.0
2022,delusion,1,1.0
2022,democracies,1,1.0
2022,demographically,1,1.0
2022,demographics,1,1.0
2022,deindustrialised,1,1.0
2022,dehumanise,1,1.0
2022,decorated,1,1.0
2022,deheishe,1,1.0
2022,decorations,1,1.0
2022,decrease,1,1.0
2022,decree,1,1.0
2022,decries,1,1.0
2022,decrying,1,1.0
2022,dedicates,1,1.0
2022,dedication,1,1.0
2022,deem,1,1.0
2022,deema,1,1.0
2022,deepened,1,1.0
2022,deescalate,1,1.0
2022,defamations,1,1.0
2022,defect,1,1.0
2022,defection,1,1.0
2022,defences,1,1.0
2022,defiling,1,1.0
2022,defunding,1,1.0
2022,defusing,1,1.0
2022,degrees,1,1.0
2022,albums,1,1.0
2022,alarmingly,1,1.0
2022,tenured,1,1.0
2021,wanes,1,1.0
2021,waited,1,1.0
2021,waived,1,1.0
2021,waiver,1,1.0
2021,wakes,1,1.0
2021,walla,1,1.0
2021,wallach,1,1.0
2021,walt,1,1.0
2021,walter,1,1.0
2021,wane,1,1.0
2021,wani,1,1.0
2021,volkan,1,1.0
2021,wanting,1,1.0
2021,wanton,1,1.0
2021,warehouse,1,1.0
2021,warfront,1,1.0
2021,warheads,1,1.0
2021,warplane,1,1.0
2021,warring,1,1.0
2021,warrior,1,1.0
2021,warsaw,1,1.0
2021,wailed,1,1.0
2021,wahhab,1,1.0
2021,wahbe,1,1.0
2021,wahba,1,1.0
2021,volume,1,1.0
2021,volumes,1,1.0
2021,volvo,1,1.0
2021,vomit,1,1.0
2021,vonderleyen,1,1.0
2021,vortex,1,1.0
2021,voter,1,1.0
2021,voucher,1,1.0
2021,vous,1,1.0
2021,vq8mgufsdb,1,1.0
2021,vufxxjcuw3,1,1.0
2021,vulnerability,1,1.0
2021,vv1lder,1,1.0
2021,vyh7jyphpe,1,1.0
2021,w0jhzocwda,1,1.0
2021,w5sgzsdrxl,1,1.0
2021,waer,1,1.0
2021,wafted,1,1.0
2021,wages,1,1.0
2021,wartime,1,1.0
2021,waseem_yousef,1,1.0
2021,wasel,1,1.0
2021,westerners,1,1.0
2021,whanganui,1,1.0
2021,whataboutism,1,1.0
2021,wheat,1,1.0
2021,wheelchairs,1,1.0
2021,wheels,1,1.0
2021,whilst,1,1.0
2021,whines,1,1.0
2021,whip,1,1.0
2021,whipped,1,1.0
2021,whispered,1,1.0
2021,whistle,1,1.0
2021,whistles,1,1.0
2021,whistling,1,1.0
2021,whitewashed,1,1.0
2021,whitewashes,1,1.0
2021,wholehearted,1,1.0
2021,wholeheartedly,1,1.0
2021,whopping,1,1.0
2021,widodo,1,1.0
2021,westwards,1,1.0
2021,wesleylowery,1,1.0
2021,wasserman,1,1.0
2021,weiss,1,1.0
2021,wastewater,1,1.0
2021,watad,1,1.0
2021,waterford,1,1.0
2021,waterloo,1,1.0
2021,watershed,1,1.0
2021,waterways,1,1.0
2021,wattan,1,1.0
2021,wavered,1,1.0
2021,wavering,1,1.0
2021,waves,1,1.0
2021,wazouz,1,1.0
2021,weakens,1,1.0
2021,weakest,1,1.0
2021,weaponisation,1,1.0
2021,weaponised,1,1.0
2021,wedded,1,1.0
2021,wedge,1,1.0
2021,weighs,1,1.0
2021,weir,1,1.0
2021,volte,1,1.0
